Q,R,Elevation,Temperature,Moisture,Biome
-15,23,2.214,0.312,0.310,Tundra
-15,24,1.956,0.333,0.287,Tundra
-15,25,1.692,0.360,0.280,Grassland
-15,26,1.546,0.367,0.283,Coast
-15,27,0.023,0.385,0.290,Ocean
-15,28,0.157,0.381,0.297,Ocean
-15,29,2.091,0.230,0.298,Tundra
-15,30,0.546,0.406,0.288,Ocean
-15,31,0.369,0.425,0.267,Ocean
-15,32,1.400,0.439,0.236,Coast
-15,33,1.480,0.426,0.199,Coast
-15,34,1.752,0.357,0.167,Grassland
-15,35,0.490,0.421,0.147,Ocean
-15,36,1.879,0.289,0.141,Tundra
-15,37,1.634,0.324,0.149,Coast
-15,38,1.025,0.355,0.167,Ocean
-15,39,0.748,0.332,0.190,Ocean
-15,40,0.468,0.307,0.213,Ocean
-15,41,0.336,0.280,0.234,Ocean
-15,42,0.282,0.251,0.249,Ocean
-15,43,1.650,0.219,0.260,IceCap
-15,44,1.650,0.185,0.267,IceCap
-15,45,1.650,0.149,0.272,IceCap
-15,46,1.650,0.112,0.278,IceCap
-15,47,1.650,0.073,0.287,IceCap
-15,48,1.650,0.032,0.300,IceCap
-15,49,1.650,0.000,0.319,IceCap
-15,50,1.650,0.000,0.342,IceCap
-14,-36,1.650,0.144,0.490,IceCap
-14,-35,1.650,0.187,0.474,IceCap
-14,-34,1.650,0.228,0.448,IceCap
-14,-33,0.002,0.267,0.420,Ocean
-14,-32,0.010,0.304,0.388,Ocean
-14,-31,0.000,0.341,0.349,Ocean
-14,-30,0.001,0.384,0.306,Ocean
-14,-29,0.000,0.433,0.262,Ocean
-14,-28,0.108,0.487,0.223,Ocean
-14,-27,0.136,0.540,0.191,Ocean
-14,-26,0.097,0.586,0.172,Ocean
-14,-25,0.227,0.619,0.166,Ocean
-14,-24,0.145,0.639,0.172,Ocean
-14,-23,0.699,0.644,0.188,Ocean
-14,-22,1.228,0.641,0.211,Ocean
-14,-21,1.639,0.580,0.236,Coast
-14,-20,2.084,0.475,0.261,Grassland
-14,-19,2.304,0.429,0.281,Grassland
-14,-18,1.712,0.579,0.295,Grassland
-14,-17,2.103,0.504,0.301,Grassland
-14,-16,1.878,0.572,0.294,Grassland
-14,-15,2.139,0.527,0.270,Grassland
-14,-14,1.194,0.711,0.227,Ocean
-14,-13,1.960,0.595,0.172,Grassland
-14,-12,2.014,0.593,0.112,Grassland
-14,-11,1.985,0.610,0.059,Grassland
-14,-10,1.929,0.634,0.021,Grassland
-14,-9,1.921,0.649,0.007,Grassland
-14,-8,1.895,0.673,0.021,Desert
-14,-7,1.771,0.728,0.061,Desert
-14,-6,1.861,0.740,0.126,Desert
-14,-5,2.130,0.718,0.208,Desert
-14,-4,2.571,0.656,0.301,Desert
-14,-3,2.371,0.741,0.397,Savanna
-14,-2,2.548,0.735,0.490,Savanna
-14,-1,3.190,0.587,0.578,Mountain
-14,0,2.393,0.771,0.664,TropicalRainforest
-14,1,2.171,0.822,0.745,TropicalRainforest
-14,2,2.375,0.775,0.818,TropicalRainforest
-14,3,2.122,0.833,0.878,TropicalRainforest
-14,4,2.207,0.801,0.928,TropicalRainforest
-14,5,2.359,0.739,0.967,TropicalRainforest
-14,6,2.527,0.675,0.997,TropicalRainforest
-14,7,2.855,0.578,1.000,Mountain
-14,8,3.362,0.444,1.000,Mountain
-14,9,2.696,0.584,1.000,Mountain
-14,10,2.497,0.617,1.000,Forest
-14,11,2.380,0.631,0.999,Forest
-14,12,2.172,0.667,0.960,TropicalRainforest
-14,13,0.084,0.834,1.000,Ocean
-14,14,1.896,0.685,1.000,TropicalRainforest
-14,15,2.532,0.541,0.784,Forest
-14,16,2.972,0.416,0.713,Mountain
-14,17,3.613,0.237,0.635,IceCap
-14,18,0.000,0.710,0.552,Ocean
-14,19,2.898,0.321,0.470,IceCap
-14,20,1.276,0.623,0.394,Ocean
-14,21,2.247,0.384,0.330,Grassland
-14,22,2.571,0.269,0.281,Tundra
-14,23,2.072,0.344,0.248,Tundra
-14,24,1.860,0.354,0.230,Grassland
-14,25,1.587,0.383,0.223,Coast
-14,26,1.556,0.366,0.224,Coast
-14,27,0.030,0.391,0.228,Ocean
-14,28,0.593,0.393,0.230,Ocean
-14,29,1.302,0.406,0.227,Ocean
-14,30,0.471,0.425,0.214,Ocean
-14,31,2.596,0.167,0.193,Tundra
-14,32,0.267,0.454,0.164,Ocean
-14,33,2.663,0.161,0.132,IceCap
-14,34,2.313,0.227,0.107,Tundra
-14,35,2.099,0.252,0.095,Tundra
-14,36,1.903,0.269,0.098,Tundra
-14,37,1.138,0.357,0.114,Ocean
-14,38,0.735,0.330,0.139,Ocean
-14,39,0.009,0.305,0.168,Ocean
-14,40,0.371,0.281,0.196,Ocean
-14,41,0.323,0.257,0.221,Ocean
-14,42,1.650,0.232,0.242,IceCap
-14,43,1.650,0.206,0.260,IceCap
-14,44,1.650,0.178,0.274,IceCap
-14,45,1.650,0.146,0.288,IceCap
-14,46,1.650,0.110,0.304,IceCap
-14,47,1.650,0.070,0.322,IceCap
-14,48,1.650,0.027,0.344,IceCap
-14,49,1.650,0.000,0.369,IceCap
-14,50,1.650,0.000,0.396,IceCap
-13,-37,1.650,0.093,0.444,IceCap
-13,-36,1.650,0.132,0.437,IceCap
-13,-35,1.650,0.173,0.419,IceCap
-13,-34,1.650,0.216,0.396,IceCap
-13,-33,0.007,0.258,0.374,Ocean
-13,-32,0.005,0.300,0.350,Ocean
-13,-31,0.042,0.343,0.322,Ocean
-13,-30,0.048,0.391,0.291,Ocean
-13,-29,0.104,0.446,0.261,Ocean
-13,-28,0.161,0.504,0.236,Ocean
-13,-27,0.220,0.557,0.220,Ocean
-13,-26,0.290,0.601,0.215,Ocean
-13,-25,0.292,0.631,0.221,Ocean
-13,-24,0.012,0.645,0.236,Ocean
-13,-23,0.001,0.648,0.258,Ocean
-13,-22,1.587,0.600,0.283,Coast
-13,-21,1.993,0.503,0.306,Grassland
-13,-20,2.333,0.426,0.326,Grassland
-13,-19,2.225,0.462,0.339,Grassland
-13,-18,2.386,0.443,0.344,Grassland
-13,-17,0.010,0.691,0.341,Ocean
-13,-16,2.047,0.562,0.326,Grassland
-13,-15,0.004,0.728,0.293,Ocean
-13,-14,2.014,0.600,0.244,Grassland
-13,-13,2.310,0.541,0.184,Grassland
-13,-12,2.478,0.508,0.124,Grassland
-13,-11,2.280,0.557,0.073,Grassland
-13,-10,0.000,0.765,0.041,Ocean
-13,-9,1.768,0.688,0.033,Desert
-13,-8,1.966,0.658,0.053,Desert
-13,-7,1.888,0.701,0.101,Desert
-13,-6,1.984,0.712,0.172,Desert
-13,-5,2.387,0.658,0.262,Desert
-13,-4,2.382,0.699,0.362,Savanna
-13,-3,2.391,0.737,0.465,Savanna
-13,-2,2.968,0.638,0.563,Mountain
-13,-1,2.492,0.748,0.653,TropicalRainforest
-13,0,2.314,0.789,0.739,TropicalRainforest
-13,1,2.293,0.794,0.819,TropicalRainforest
-13,2,2.522,0.741,0.889,TropicalRainforest
-13,3,2.501,0.746,0.948,TropicalRainforest
-13,4,2.772,0.675,0.996,Mountain
-13,5,2.761,0.647,1.000,Mountain
-13,6,2.752,0.620,1.000,Mountain
-13,7,3.325,0.464,1.000,Mountain
-13,8,2.546,0.625,1.000,Forest
-13,9,2.305,0.666,1.000,TropicalRainforest
-13,10,2.135,0.693,1.000,TropicalRainforest
-13,11,1.774,0.766,1.000,TropicalRainforest
-13,12,1.951,0.718,0.947,TropicalRainforest
-13,13,2.060,0.686,0.877,TropicalRainforest
-13,14,2.348,0.610,0.800,Forest
-13,15,2.399,0.583,0.719,Forest
-13,16,1.842,0.688,0.639,Savanna
-13,17,2.553,0.491,0.556,Forest
-13,18,3.117,0.319,0.474,IceCap
-13,19,2.799,0.347,0.395,IceCap
-13,20,0.000,0.623,0.326,Ocean
-13,21,0.000,0.579,0.269,Ocean
-13,22,2.271,0.336,0.224,Tundra
-13,23,1.978,0.361,0.192,Grassland
-13,24,1.627,0.402,0.173,Coast
-13,25,0.271,0.422,0.163,Ocean
-13,26,1.650,0.345,0.160,Tundra
-13,27,1.714,0.324,0.160,Tundra
-13,28,2.027,0.259,0.160,Tundra
-13,29,2.146,0.248,0.155,Tundra
-13,30,2.304,0.230,0.144,Tundra
-13,31,2.568,0.183,0.126,Tundra
-13,32,0.724,0.456,0.104,Ocean
-13,33,2.456,0.202,0.082,Tundra
-13,34,2.389,0.195,0.068,Tundra
-13,35,1.937,0.269,0.068,Tundra
-13,36,1.287,0.360,0.081,Ocean
-13,37,0.752,0.329,0.106,Ocean
-13,38,0.530,0.301,0.137,Ocean
-13,39,0.421,0.277,0.171,Ocean
-13,40,0.377,0.257,0.204,Ocean
-13,41,1.650,0.238,0.233,IceCap
-13,42,1.650,0.219,0.258,IceCap
-13,43,1.650,0.198,0.281,IceCap
-13,44,1.650,0.173,0.302,IceCap
-13,45,1.650,0.141,0.323,IceCap
-13,46,1.650,0.103,0.345,IceCap
-13,47,1.650,0.060,0.370,IceCap
-13,48,1.650,0.014,0.396,IceCap
-13,49,1.650,0.000,0.423,IceCap
-13,50,1.650,0.000,0.451,IceCap
-12,-38,1.650,0.056,0.388,IceCap
-12,-37,1.650,0.087,0.391,IceCap
-12,-36,1.650,0.124,0.385,IceCap
-12,-35,1.650,0.167,0.373,IceCap
-12,-34,1.650,0.213,0.358,IceCap
-12,-33,0.007,0.260,0.346,Ocean
-12,-32,0.000,0.307,0.333,Ocean
-12,-31,0.085,0.356,0.317,Ocean
-12,-30,0.149,0.409,0.300,Ocean
-12,-29,0.240,0.466,0.285,Ocean
-12,-28,0.024,0.524,0.275,Ocean
-12,-27,0.361,0.574,0.274,Ocean
-12,-26,0.462,0.613,0.281,Ocean
-12,-25,0.673,0.637,0.297,Ocean
-12,-24,1.132,0.647,0.319,Ocean
-12,-23,1.612,0.598,0.343,Coast
-12,-22,1.986,0.508,0.366,Grassland
-12,-21,2.511,0.386,0.385,Grassland
-12,-20,2.287,0.445,0.397,Grassland
-12,-19,2.228,0.474,0.400,Grassland
-12,-18,1.525,0.659,0.395,Coast
-12,-17,1.934,0.589,0.382,Grassland
-12,-16,1.828,0.636,0.356,Grassland
-12,-15,0.240,0.752,0.315,Ocean
-12,-14,2.354,0.543,0.259,Grassland
-12,-13,2.572,0.498,0.197,Grassland
-12,-12,2.686,0.472,0.137,Mountain
-12,-11,2.516,0.510,0.089,Grassland
-12,-10,2.290,0.563,0.062,Grassland
-12,-9,2.232,0.582,0.061,Grassland
-12,-8,2.106,0.626,0.088,Grassland
-12,-7,0.291,0.813,0.146,Ocean
-12,-6,0.000,0.847,0.228,Ocean
-12,-5,0.511,0.886,0.327,Ocean
-12,-4,0.438,0.927,0.634,Ocean
-12,-3,2.806,0.645,0.540,Mountain
-12,-2,2.525,0.740,0.638,Savanna
-12,-1,2.406,0.768,0.726,TropicalRainforest
-12,0,2.476,0.752,0.807,TropicalRainforest
-12,1,2.783,0.681,0.881,Mountain
-12,2,2.515,0.743,0.945,TropicalRainforest
-12,3,2.322,0.787,0.999,TropicalRainforest
-12,4,2.586,0.714,1.000,TropicalRainforest
-12,5,3.047,0.571,1.000,Mountain
-12,6,3.052,0.538,1.000,Mountain
-12,7,2.371,0.669,1.000,TropicalRainforest
-12,8,0.176,0.875,1.000,Ocean
-12,9,1.925,0.740,1.000,TropicalRainforest
-12,10,0.035,0.850,1.000,Ocean
-12,11,1.458,0.831,0.985,Coast
-12,12,0.000,0.842,0.910,Ocean
-12,13,2.083,0.682,0.826,TropicalRainforest
-12,14,0.000,0.834,0.737,Ocean
-12,15,2.535,0.558,0.650,Forest
-12,16,2.917,0.445,0.567,Mountain
-12,17,3.339,0.312,0.486,IceCap
-12,18,3.526,0.226,0.408,IceCap
-12,19,0.005,0.669,0.335,Ocean
-12,20,2.360,0.399,0.269,Grassland
-12,21,2.136,0.403,0.212,Grassland
-12,22,1.933,0.405,0.167,Grassland
-12,23,1.737,0.406,0.134,Grassland
-12,24,1.669,0.383,0.113,Grassland
-12,25,1.701,0.347,0.101,Tundra
-12,26,1.747,0.321,0.095,Tundra
-12,27,1.797,0.310,0.094,Tundra
-12,28,1.894,0.298,0.093,Tundra
-12,29,1.931,0.306,0.091,Tundra
-12,30,2.279,0.240,0.085,Tundra
-12,31,2.873,0.110,0.076,IceCap
-12,32,0.808,0.445,0.065,Ocean
-12,33,2.336,0.211,0.056,Tundra
-12,34,1.978,0.265,0.056,Tundra
-12,35,1.136,0.364,0.068,Ocean
-12,36,0.827,0.329,0.092,Ocean
-12,37,0.575,0.298,0.125,Ocean
-12,38,0.492,0.272,0.161,Ocean
-12,39,0.495,0.253,0.198,Ocean
-12,40,1.650,0.237,0.233,IceCap
-12,41,1.650,0.223,0.265,IceCap
-12,42,1.650,0.208,0.293,IceCap
-12,43,1.650,0.189,0.319,IceCap
-12,44,1.650,0.162,0.344,IceCap
-12,45,1.650,0.128,0.370,IceCap
-12,46,1.650,0.087,0.396,IceCap
-12,47,1.650,0.042,0.423,IceCap
-12,48,1.650,0.000,0.451,IceCap
-12,49,1.650,0.000,0.479,IceCap
-12,50,1.650,0.000,0.507,IceCap
-11,-39,1.650,0.036,0.331,IceCap
-11,-38,1.650,0.057,0.341,IceCap
-11,-37,1.650,0.087,0.347,IceCap
-11,-36,1.650,0.125,0.348,IceCap
-11,-35,1.650,0.170,0.345,IceCap
-11,-34,1.650,0.221,0.341,IceCap
-11,-33,0.024,0.273,0.339,Ocean
-11,-32,0.065,0.325,0.338,Ocean
-11,-31,0.140,0.377,0.335,Ocean
-11,-30,0.262,0.431,0.331,Ocean
-11,-29,0.432,0.488,0.330,Ocean
-11,-28,0.045,0.541,0.335,Ocean
-11,-27,0.585,0.586,0.346,Ocean
-11,-26,0.686,0.617,0.364,Ocean
-11,-25,0.236,0.634,0.387,Ocean
-11,-24,1.453,0.626,0.412,Coast
-11,-23,1.934,0.514,0.436,Grassland
-11,-22,0.201,0.636,0.454,Ocean
-11,-21,2.432,0.403,0.464,Forest
-11,-20,2.329,0.439,0.466,Forest
-11,-19,1.877,0.564,0.458,Forest
-11,-18,1.740,0.621,0.441,Grassland
-11,-17,1.725,0.651,0.415,Savanna
-11,-16,1.804,0.656,0.380,Savanna
-11,-15,2.112,0.601,0.330,Grassland
-11,-14,0.000,0.774,0.270,Ocean
-11,-13,2.635,0.490,0.206,Mountain
-11,-12,3.024,0.397,0.148,IceCap
-11,-11,2.643,0.480,0.105,Mountain
-11,-10,2.482,0.516,0.084,Grassland
-11,-9,2.501,0.518,0.094,Grassland
-11,-8,0.002,0.787,0.135,Ocean
-11,-7,2.234,0.620,0.206,Grassland
-11,-6,2.169,0.670,0.298,Desert
-11,-5,0.001,0.889,0.404,Ocean
-11,-4,2.541,0.670,0.512,Savanna
-11,-3,2.522,0.720,0.615,Savanna
-11,-2,2.429,0.763,0.707,TropicalRainforest
-11,-1,2.546,0.736,0.787,TropicalRainforest
-11,0,2.918,0.650,0.859,Mountain
-11,1,2.688,0.703,0.923,Mountain
-11,2,2.561,0.732,0.977,TropicalRainforest
-11,3,0.372,1.000,1.000,Ocean
-11,4,2.321,0.761,1.000,TropicalRainforest
-11,5,2.896,0.588,1.000,Mountain
-11,6,2.365,0.676,1.000,TropicalRainforest
-11,7,1.985,0.738,1.000,TropicalRainforest
-11,8,1.706,0.785,1.000,TropicalRainforest
-11,9,0.004,0.844,1.000,Ocean
-11,10,1.089,0.838,1.000,Ocean
-11,11,1.303,0.836,0.943,Ocean
-11,12,0.805,0.838,0.857,Ocean
-11,13,0.398,0.840,0.765,Ocean
-11,14,2.337,0.619,0.672,Forest
-11,15,2.871,0.482,0.584,Mountain
-11,16,3.464,0.319,0.504,IceCap
-11,17,3.238,0.335,0.426,IceCap
-11,18,2.940,0.358,0.351,IceCap
-11,19,1.666,0.600,0.279,Grassland
-11,20,2.020,0.466,0.213,Grassland
-11,21,1.881,0.448,0.156,Grassland
-11,22,1.509,0.488,0.111,Coast
-11,23,1.732,0.393,0.077,Grassland
-11,24,1.726,0.359,0.054,Grassland
-11,25,1.730,0.335,0.041,Tundra
-11,26,0.967,0.402,0.036,Ocean
-11,27,1.767,0.321,0.036,Tundra
-11,28,1.850,0.314,0.040,Tundra
-11,29,1.988,0.295,0.044,Tundra
-11,30,2.272,0.238,0.048,Tundra
-11,31,2.548,0.173,0.051,Tundra
-11,32,0.648,0.424,0.053,Ocean
-11,33,1.966,0.269,0.059,Tundra
-11,34,1.588,0.324,0.072,Coast
-11,35,0.970,0.333,0.096,Ocean
-11,36,0.660,0.299,0.129,Ocean
-11,37,0.565,0.270,0.167,Ocean
-11,38,1.650,0.248,0.207,IceCap
-11,39,1.650,0.232,0.245,IceCap
-11,40,1.650,0.220,0.280,IceCap
-11,41,1.650,0.209,0.311,IceCap
-11,42,1.650,0.194,0.341,IceCap
-11,43,1.650,0.173,0.368,IceCap
-11,44,1.650,0.144,0.396,IceCap
-11,45,1.650,0.108,0.423,IceCap
-11,46,1.650,0.065,0.451,IceCap
-11,47,1.650,0.021,0.479,IceCap
-11,48,1.650,0.000,0.507,IceCap
-11,49,1.650,0.000,0.535,IceCap
-11,50,1.650,0.000,0.562,IceCap
-10,-40,1.650,0.032,0.278,IceCap
-10,-39,1.650,0.043,0.292,IceCap
-10,-38,1.650,0.063,0.307,IceCap
-10,-37,1.650,0.092,0.320,IceCap
-10,-36,1.650,0.133,0.331,IceCap
-10,-35,1.650,0.183,0.338,IceCap
-10,-34,1.650,0.238,0.345,IceCap
-10,-33,0.045,0.294,0.354,Ocean
-10,-32,0.126,0.348,0.364,Ocean
-10,-31,0.242,0.400,0.372,Ocean
-10,-30,0.434,0.453,0.380,Ocean
-10,-29,0.616,0.505,0.391,Ocean
-10,-28,0.743,0.552,0.407,Ocean
-10,-27,0.785,0.587,0.428,Ocean
-10,-26,0.851,0.609,0.453,Ocean
-10,-25,1.123,0.618,0.480,Ocean
-10,-24,1.508,0.594,0.505,Coast
-10,-23,0.323,0.619,0.524,Ocean
-10,-22,1.633,0.568,0.535,Coast
-10,-21,2.268,0.432,0.535,Forest
-10,-20,1.867,0.543,0.524,Forest
-10,-19,1.656,0.616,0.503,Forest
-10,-18,0.233,0.702,0.474,Ocean
-10,-17,1.629,0.677,0.438,Coast
-10,-16,0.000,0.752,0.393,Ocean
-10,-15,0.016,0.767,0.338,Ocean
-10,-14,2.979,0.408,0.275,Mountain
-10,-13,1.775,0.685,0.213,Desert
-10,-12,3.229,0.344,0.160,IceCap
-10,-11,0.000,0.761,0.126,Ocean
-10,-10,2.426,0.524,0.120,Grassland
-10,-9,2.770,0.452,0.145,Mountain
-10,-8,2.810,0.460,0.201,Mountain
-10,-7,2.246,0.620,0.281,Grassland
-10,-6,0.000,0.853,0.379,Ocean
-10,-5,2.149,0.726,0.484,Savanna
-10,-4,2.447,0.704,0.586,Savanna
-10,-3,2.608,0.715,0.679,Mountain
-10,-2,2.665,0.708,0.759,Mountain
-10,-1,3.072,0.614,0.827,Mountain
-10,0,2.103,0.838,0.886,TropicalRainforest
-10,1,3.113,0.605,0.937,Mountain
-10,2,1.461,0.986,0.982,Coast
-10,3,2.952,0.640,1.000,Mountain
-10,4,2.665,0.661,1.000,Mountain
-10,5,2.546,0.645,1.000,Forest
-10,6,1.983,0.741,1.000,TropicalRainforest
-10,7,1.672,0.789,1.000,TropicalRainforest
-10,8,1.115,0.838,1.000,Ocean
-10,9,0.922,0.830,1.000,Ocean
-10,10,0.989,0.828,0.966,Ocean
-10,11,1.317,0.831,0.888,Ocean
-10,12,1.681,0.771,0.798,TropicalRainforest
-10,13,2.261,0.641,0.703,Forest
-10,14,2.849,0.501,0.611,Mountain
-10,15,2.996,0.452,0.525,Mountain
-10,16,3.222,0.372,0.447,IceCap
-10,17,2.993,0.384,0.371,IceCap
-10,18,2.600,0.424,0.295,Grassland
-10,19,1.915,0.527,0.224,Grassland
-10,20,1.701,0.521,0.159,Grassland
-10,21,1.783,0.452,0.103,Grassland
-10,22,1.853,0.391,0.059,Grassland
-10,23,1.816,0.360,0.026,Grassland
-10,24,1.811,0.331,0.004,Tundra
-10,25,0.367,0.409,0.000,Ocean
-10,26,1.760,0.322,0.000,Tundra
-10,27,0.075,0.411,0.000,Ocean
-10,28,1.812,0.326,0.007,Tundra
-10,29,1.886,0.316,0.021,Tundra
-10,30,2.070,0.274,0.037,Tundra
-10,31,2.073,0.264,0.054,Tundra
-10,32,1.766,0.314,0.070,Tundra
-10,33,1.544,0.337,0.090,Coast
-10,34,1.016,0.338,0.115,Ocean
-10,35,0.663,0.305,0.148,Ocean
-10,36,0.665,0.273,0.186,Ocean
-10,37,1.650,0.247,0.226,IceCap
-10,38,1.650,0.227,0.266,IceCap
-10,39,1.650,0.214,0.302,IceCap
-10,40,1.650,0.204,0.336,IceCap
-10,41,1.650,0.192,0.366,IceCap
-10,42,1.650,0.176,0.395,IceCap
-10,43,1.650,0.152,0.423,IceCap
-10,44,1.650,0.120,0.451,IceCap
-10,45,1.650,0.083,0.479,IceCap
-10,46,1.650,0.041,0.507,IceCap
-10,47,1.650,0.001,0.534,IceCap
-10,48,1.650,0.000,0.560,IceCap
-10,49,1.650,0.000,0.586,IceCap
-10,50,1.650,0.000,0.612,IceCap
-9,-41,1.650,0.040,0.236,IceCap
-9,-40,1.650,0.043,0.250,IceCap
-9,-39,1.650,0.053,0.269,IceCap
-9,-38,1.650,0.072,0.291,IceCap
-9,-37,1.650,0.104,0.314,IceCap
-9,-36,1.650,0.148,0.335,IceCap
-9,-35,1.650,0.202,0.353,IceCap
-9,-34,0.032,0.260,0.369,Ocean
-9,-33,0.080,0.317,0.387,Ocean
-9,-32,0.219,0.371,0.404,Ocean
-9,-31,0.387,0.421,0.421,Ocean
-9,-30,0.637,0.470,0.439,Ocean
-9,-29,0.922,0.514,0.459,Ocean
-9,-28,0.893,0.550,0.483,Ocean
-9,-27,0.859,0.575,0.510,Ocean
-9,-26,0.116,0.587,0.539,Ocean
-9,-25,0.580,0.589,0.566,Ocean
-9,-24,1.538,0.557,0.587,Coast
-9,-23,0.465,0.590,0.599,Ocean
-9,-22,2.170,0.422,0.600,Forest
-9,-21,2.021,0.473,0.588,Forest
-9,-20,0.002,0.640,0.565,Ocean
-9,-19,0.102,0.667,0.532,Ocean
-9,-18,1.456,0.683,0.492,Coast
-9,-17,1.571,0.683,0.447,Coast
-9,-16,1.835,0.644,0.397,Grassland
-9,-15,2.186,0.576,0.340,Grassland
-9,-14,2.542,0.498,0.280,Grassland
-9,-13,1.476,0.742,0.225,Coast
-9,-12,2.718,0.450,0.184,Mountain
-9,-11,2.216,0.563,0.167,Grassland
-9,-10,0.872,0.754,0.177,Ocean
-9,-9,0.000,0.766,0.217,Ocean
-9,-8,2.667,0.496,0.282,Mountain
-9,-7,2.176,0.644,0.367,Grassland
-9,-6,0.284,0.866,0.461,Ocean
-9,-5,2.254,0.717,0.557,Savanna
-9,-4,2.508,0.708,0.646,Savanna
-9,-3,1.750,0.919,0.723,TropicalRainforest
-9,-2,3.121,0.603,0.788,Mountain
-9,-1,2.697,0.701,0.841,Mountain
-9,0,0.461,1.000,0.885,Ocean
-9,1,0.000,1.000,0.924,Ocean
-9,2,2.636,0.715,0.958,Mountain
-9,3,2.864,0.639,0.988,Mountain
-9,4,0.116,0.928,1.000,Ocean
-9,5,1.480,0.867,1.000,Coast
-9,6,1.738,0.776,1.000,TropicalRainforest
-9,7,0.941,0.835,1.000,Ocean
-9,8,0.976,0.826,1.000,Ocean
-9,9,0.864,0.822,0.973,Ocean
-9,10,1.054,0.823,0.909,Ocean
-9,11,0.025,0.829,0.829,Ocean
-9,12,2.189,0.654,0.738,TropicalRainforest
-9,13,2.515,0.582,0.645,Forest
-9,14,2.774,0.517,0.554,Mountain
-9,15,3.097,0.424,0.469,Mountain
-9,16,2.496,0.529,0.391,Grassland
-9,17,2.165,0.559,0.316,Grassland
-9,18,1.225,0.680,0.243,Ocean
-9,19,0.086,0.622,0.174,Ocean
-9,20,1.640,0.513,0.112,Grassland
-9,21,1.945,0.396,0.059,Grassland
-9,22,1.911,0.363,0.017,Grassland
-9,23,1.949,0.320,0.000,Tundra
-9,24,1.972,0.292,0.000,Tundra
-9,25,1.918,0.293,0.000,Tundra
-9,26,1.862,0.305,0.000,Tundra
-9,27,1.536,0.386,0.000,Coast
-9,28,1.716,0.349,0.000,Tundra
-9,29,1.753,0.341,0.026,Tundra
-9,30,1.941,0.290,0.055,Tundra
-9,31,1.108,0.398,0.084,Ocean
-9,32,1.577,0.332,0.113,Coast
-9,33,1.375,0.344,0.143,Ocean
-9,34,0.907,0.312,0.178,Ocean
-9,35,0.816,0.281,0.215,Ocean
-9,36,0.116,0.251,0.255,Ocean
-9,37,1.650,0.226,0.294,IceCap
-9,38,1.650,0.210,0.330,IceCap
-9,39,1.650,0.198,0.364,IceCap
-9,40,1.650,0.188,0.394,IceCap
-9,41,1.650,0.175,0.423,IceCap
-9,42,1.650,0.155,0.451,IceCap
-9,43,1.650,0.128,0.479,IceCap
-9,44,1.650,0.094,0.507,IceCap
-9,45,1.650,0.057,0.534,IceCap
-9,46,1.650,0.020,0.559,IceCap
-9,47,1.650,0.000,0.583,IceCap
-9,48,1.650,0.000,0.606,IceCap
-9,49,1.650,0.000,0.629,IceCap
-9,50,1.650,0.000,0.652,IceCap
-8,-42,1.650,0.055,0.208,IceCap
-8,-41,1.650,0.053,0.218,IceCap
-8,-40,1.650,0.054,0.237,IceCap
-8,-39,1.650,0.063,0.264,IceCap
-8,-38,1.650,0.084,0.295,IceCap
-8,-37,1.650,0.119,0.328,IceCap
-8,-36,1.650,0.167,0.359,IceCap
-8,-35,1.650,0.223,0.386,IceCap
-8,-34,0.058,0.283,0.409,Ocean
-8,-33,0.010,0.341,0.432,Ocean
-8,-32,0.069,0.392,0.454,Ocean
-8,-31,0.546,0.437,0.475,Ocean
-8,-30,0.802,0.478,0.498,Ocean
-8,-29,1.026,0.512,0.524,Ocean
-8,-28,0.905,0.536,0.553,Ocean
-8,-27,0.795,0.548,0.583,Ocean
-8,-26,0.699,0.551,0.612,Ocean
-8,-25,0.158,0.549,0.635,Ocean
-8,-24,1.523,0.521,0.650,Coast
-8,-23,1.778,0.468,0.652,Forest
-8,-22,1.896,0.456,0.642,Forest
-8,-21,1.751,0.513,0.619,Forest
-8,-20,0.000,0.623,0.586,Ocean
-8,-19,1.310,0.652,0.543,Ocean
-8,-18,1.325,0.680,0.496,Ocean
-8,-17,1.569,0.668,0.448,Coast
-8,-16,1.894,0.614,0.398,Grassland
-8,-15,2.142,0.568,0.346,Grassland
-8,-14,2.546,0.479,0.296,Grassland
-8,-13,2.453,0.500,0.255,Grassland
-8,-12,2.309,0.532,0.231,Grassland
-8,-11,2.397,0.512,0.230,Grassland
-8,-10,2.594,0.474,0.255,Grassland
-8,-9,3.004,0.398,0.304,IceCap
-8,-8,0.398,0.797,0.372,Ocean
-8,-7,2.165,0.660,0.452,Savanna
-8,-6,2.158,0.708,0.536,Savanna
-8,-5,2.470,0.685,0.615,Savanna
-8,-4,2.326,0.767,0.684,TropicalRainforest
-8,-3,2.147,0.828,0.742,TropicalRainforest
-8,-2,3.215,0.581,0.788,Mountain
-8,-1,2.526,0.740,0.826,TropicalRainforest
-8,0,2.160,0.825,0.857,TropicalRainforest
-8,1,2.491,0.748,0.883,TropicalRainforest
-8,2,0.003,1.000,0.909,Ocean
-8,3,2.330,0.738,0.935,TropicalRainforest
-8,4,2.088,0.746,0.960,TropicalRainforest
-8,5,1.861,0.759,0.980,TropicalRainforest
-8,6,1.555,0.803,0.990,Coast
-8,7,1.132,0.824,0.985,Ocean
-8,8,0.054,0.820,0.960,Ocean
